#,UserID,DateTime,SessionID,ProblemID,StepID,Owner,DialogueAct,DialogueActConfidence,Spoke,StepAnswer,ClickStep,NicoMovement,Answered,Transcript
828,4_030817,8/3/2017 17:31,1,1,2,nico,,,,,,1,no answer,I'm not sure what to do here on STEP TWO.
829,4_030817,8/3/2017 17:32,1,1,2,user,statement,50,1,1,none,,,so we have the number 3 which we is divided by every by the numbers
830,4_030817,8/3/2017 17:32,1,1,2,nico,,,,,,1,no answer,I'm sorry. I am trying. What do we do?
831,4_030817,8/3/2017 17:32,1,1,2,user,statement,50,1,1,none,,,so this time it's going to be a multiplication problem we're going to do 6 x 3 equals
832,4_030817,8/3/2017 17:32,1,1,2,nico,,,,,,1,no answer,There is another six! Do we look at how many times two goes into six?
833,4_030817,8/3/2017 17:32,1,1,2,user,statement,50,1,1,none,,,we are doing multiplication
834,4_030817,8/3/2017 17:32,1,1,2,nico,,,,,,1,no answer,Oh okay. So two goes into six three times. How do we figure out how big my torso is?
835,4_030817,8/3/2017 17:32,1,1,2,user,statement,50,1,1,none,,,what is 6 * 3
836,4_030817,8/3/2017 17:32,1,1,2,nico,,,,,,1,no answer,Three times six is eighteen. So is the answer eighteen?
837,4_030817,8/3/2017 17:32,1,1,2,user,statement,50,1,1,none,,,yes
838,4_030817,8/3/2017 17:32,1,1,2,nico,,,,,,1,answering,My torso has a surface area of eighteen inches. So I will put the answer is eighteen.
839,4_030817,8/3/2017 17:33,1,1,1,user,,50,0,17,step_2_1,,,
840,4_030817,8/3/2017 17:33,1,1,1,nico,,,,,,1,no answer,So I'm a bit like an older person with hard hearing. Can you say that again?
841,4_030817,8/3/2017 17:33,1,1,0,user,,50,0,17,step_1_0,,,
842,4_030817,8/3/2017 17:33,1,1,0,nico,,,,,,1,no answer,empty transcript
843,4_030817,8/3/2017 17:33,1,1,0,user,,50,0,17,problem start,,,problem start
844,4_030817,8/3/2017 17:33,1,1,0,nico,,,,,,1,no answer,"I really want to go swimming with my friends, but I need to put some waterproof paint on first. I need help figuring out how much paint to put on my legs and torso. Can you give me a hint for how to figure out the first part, STEP ONE?"
845,4_030817,8/3/2017 17:33,1,1,1,user,statement,50,1,17,none,,,what is okay
846,4_030817,8/3/2017 17:33,1,1,1,nico,,,,,,1,no answer,Okay that makes sense.
847,4_030817,8/3/2017 17:33,1,1,1,user,statement,50,1,17,none,,,what is 12 divided by 3
848,4_030817,8/3/2017 17:33,1,1,1,nico,,,,,,1,no answer,That's interesting. I'm not sure I understand though.
849,4_030817,8/3/2017 17:34,1,1,1,user,statement,50,1,17,none,,,3 goes into 12 how many times
850,4_030817,8/3/2017 17:34,1,1,1,nico,,,,,,1,no answer,This is a hard problem. What do we do next?
851,4_030817,8/3/2017 17:34,1,1,1,user,statement,50,1,17,none,,,can you do the problem 12 divided by 3
852,4_030817,8/3/2017 17:34,1,1,1,nico,,,,,,1,no answer,Okay that sounds good.
853,4_030817,8/3/2017 17:34,1,1,1,user,statement,50,1,17,none,,,our problem is
854,4_030817,8/3/2017 17:34,1,1,1,nico,,,,,,1,no answer,I'm still learning ratios but you seem like a really cool tutor.
855,4_030817,8/3/2017 17:34,1,1,1,user,statement,50,1,17,none,,,53 times what equals 12 if we change the problem a little bit into 12 divided by 3 equals blank do you know the answer
856,4_030817,8/3/2017 17:34,1,1,1,nico,,,,,,1,no answer,Is four the answer?
857,4_030817,8/3/2017 17:35,1,1,1,user,statement,50,1,17,none,,,yes
858,4_030817,8/3/2017 17:35,1,1,1,nico,,,,,,1,answering,I will put the answer is four.
859,4_030817,8/3/2017 17:35,1,1,2,user,,50,0,49,step_1_2,,,
860,4_030817,8/3/2017 17:35,1,1,2,nico,,,,,,1,no answer,Can you give me a hint on STEP TWO?
861,4_030817,8/3/2017 17:35,1,1,2,user,,50,0,49,step_1_2,,,
862,4_030817,8/3/2017 17:35,1,1,2,nico,,,,,,1,no answer,I'm not sure what to do here on STEP TWO.
863,4_030817,8/3/2017 17:35,1,1,3,user,,50,0,49,step_2_3,,,
864,4_030817,8/3/2017 17:35,1,1,3,nico,,,,,,1,no answer,"So for STEP THREE, I may be getting this but can you give me another hint?"
865,4_030817,8/3/2017 17:35,1,2,2,user,,50,0,49,problem_1_2,,,
866,4_030817,8/3/2017 17:35,1,2,2,nico,,,,,,1,no answer,So I think it is not enough to just go in up to my hips. Can you help me figure out what waterproof paint I need to cover my arms and head too? I'm looking at STEP ONE OF PROBLEM TWO and I'm not sure what to do.
867,4_030817,8/3/2017 17:35,1,2,2,user,,50,0,49,problem_1_2,,,
868,4_030817,8/3/2017 17:35,1,2,2,nico,,,,,,1,no answer,So I think it is not enough to just go in up to my hips. Can you help me figure out what waterproof paint I need to cover my arms and head too? I'm looking at STEP ONE OF PROBLEM TWO and I'm not sure what to do.
869,4_030817,8/3/2017 17:35,1,2,2,user,,50,0,49,problem_1_2,,,
870,4_030817,8/3/2017 17:35,1,2,2,nico,,,,,,1,no answer,So I think it is not enough to just go in up to my hips. Can you help me figure out what waterproof paint I need to cover my arms and head too? I'm looking at STEP ONE OF PROBLEM TWO and I'm not sure what to do.
871,4_030817,8/3/2017 17:35,1,2,2,user,,50,0,49,problem_1_2,,,
872,4_030817,8/3/2017 17:35,1,2,2,nico,,,,,,1,no answer,So I think it is not enough to just go in up to my hips. Can you help me figure out what waterproof paint I need to cover my arms and head too? I'm looking at STEP ONE OF PROBLEM TWO and I'm not sure what to do.
873,4_030817,8/3/2017 17:36,1,2,1,user,statement,50,1,1,none,,,what is 6 / 2
874,4_030817,8/3/2017 17:36,1,2,1,nico,,,,,,1,no answer,What do we do with the number six?
875,4_030817,8/3/2017 17:36,1,2,1,user,statement,50,1,1,none,,,divided by 2
876,4_030817,8/3/2017 17:36,1,2,1,nico,,,,,,1,no answer,Do we divide the two?
877,4_030817,8/3/2017 17:36,1,2,1,user,statement,50,1,1,none,,,divide the six into two parts
878,4_030817,8/3/2017 17:36,1,2,1,nico,,,,,,1,no answer,Oh okay. We divide! What do we divide by?
879,4_030817,8/3/2017 17:37,1,2,1,user,statement,50,1,1,none,,,6 divided by 2
880,4_030817,8/3/2017 17:37,1,2,1,nico,,,,,,1,no answer,We divide six by two?
881,4_030817,8/3/2017 17:37,1,2,1,user,statement,50,1,1,none,,,yes
882,4_030817,8/3/2017 17:37,1,2,1,nico,,,,,,1,no answer,That's interesting. I'm not sure I understand though.
883,4_030817,8/3/2017 17:37,1,2,1,user,statement,50,1,1,none,,,when you look at Step Zero you can see there's a six and a two that you know that two times 3 equals 6 so then you take it over to Step One
884,4_030817,8/3/2017 17:37,1,2,1,nico,,,,,,1,no answer,What do we do with the number six?
885,4_030817,8/3/2017 17:37,1,2,1,user,statement,50,1,1,none,,,don't do anything with the number 6 that was just
886,4_030817,8/3/2017 17:37,1,2,1,nico,,,,,,1,no answer,We divide six by two?
887,4_030817,8/3/2017 17:37,1,2,1,user,statement,50,1,1,none,,,yes
888,4_030817,8/3/2017 17:37,1,2,1,nico,,,,,,1,no answer,Okay.
889,4_030817,8/3/2017 17:38,1,2,1,user,statement,50,1,1,none,,,we know the number is 3 so we know that 3 divided by 3 equals what
890,4_030817,8/3/2017 17:38,1,2,1,nico,,,,,,1,no answer,What do we do with the number three?
891,4_030817,8/3/2017 17:38,1,2,1,user,statement,50,1,1,none,,,you want to divide it by the three
892,4_030817,8/3/2017 17:38,1,2,1,nico,,,,,,1,no answer,Oh okay. We divide! We divide six by three?
893,4_030817,8/3/2017 17:38,1,2,1,user,statement,50,1,1,none,,,No 3 by 3
894,4_030817,8/3/2017 17:38,1,2,1,nico,,,,,,1,no answer,Oh okay. Can you explain more?
895,4_030817,8/3/2017 17:38,1,2,1,user,statement,50,1,1,none,,,you want to divide the three
896,4_030817,8/3/2017 17:38,1,2,1,nico,,,,,,1,no answer,What do we do with the number three?
897,4_030817,8/3/2017 17:38,1,2,1,user,statement,50,1,1,none,,,divided by 3
898,4_030817,8/3/2017 17:38,1,2,1,nico,,,,,,1,no answer,Do we divide by three?
899,4_030817,8/3/2017 17:38,1,2,1,user,statement,50,1,1,none,,,yes
900,4_030817,8/3/2017 17:38,1,2,1,nico,,,,,,1,no answer,Oh okay. So that's what we do with the three and then what do we do?
901,4_030817,8/3/2017 17:39,1,2,1,user,statement,50,1,1,none,,,3 divided by 3
902,4_030817,8/3/2017 17:39,1,2,1,nico,,,,,,1,no answer,Do we divide by three?
903,4_030817,8/3/2017 17:39,1,2,1,user,statement,50,1,1,none,,,divide 3 into 3 parts
904,4_030817,8/3/2017 17:39,1,2,1,nico,,,,,,1,no answer,Oh okay. So half of six is three and half of two is one. Is one the answer?
905,4_030817,8/3/2017 17:39,1,2,1,user,statement,50,1,1,none,,,yes
906,4_030817,8/3/2017 17:39,1,2,1,nico,,,,,,1,answering,I will put the answer is one.
907,4_030817,8/3/2017 17:39,1,2,2,user,,50,0,33,step_1_2,,,
908,4_030817,8/3/2017 17:39,1,2,2,nico,,,,,,1,no answer,I'm really not sure what to do on STEP TWO OF PROBLEM TWO.
909,4_030817,8/3/2017 17:39,1,2,2,user,statement,50,1,33,none,,,this time it will be a multiplication problem
910,4_030817,8/3/2017 17:39,1,2,2,nico,,,,,,1,no answer,That's interesting. I'm not sure I understand though.
911,4_030817,8/3/2017 17:40,1,2,2,user,statement,50,1,33,none,,,we know the
912,4_030817,8/3/2017 17:40,1,2,2,nico,,,,,,1,no answer,Figuring out the solutions to these problems is challenging for me but you're really helpful.
913,4_030817,8/3/2017 17:40,1,2,2,user,statement,50,1,33,none,,,what is 3 * 3
914,4_030817,8/3/2017 17:40,1,2,2,nico,,,,,,1,no answer,Do we multiply by three?
915,4_030817,8/3/2017 17:40,1,2,2,user,statement,50,1,33,none,,,3 x 3
916,4_030817,8/3/2017 17:40,1,2,2,nico,,,,,,1,no answer,Do we multiply by three?
917,4_030817,8/3/2017 17:40,1,2,2,user,statement,50,1,33,none,,,yes
918,4_030817,8/3/2017 17:40,1,2,2,nico,,,,,,1,no answer,Okay. We have three ounces of paint. So the surface area it can cover is three times three. That is nine. So the answer is nine?
919,4_030817,8/3/2017 17:40,1,2,2,user,statement,50,1,33,none,,,yes
920,4_030817,8/3/2017 17:40,1,2,2,nico,,,,,,1,answering,Okay great! I will put the answer is nine.
921,4_030817,8/3/2017 17:41,1,3,2,user,,50,0,49,problem_2_3,,,
922,4_030817,8/3/2017 17:41,1,3,2,nico,,,,,,1,no answer,Thank you so much for helping me figure out how to make myself waterproof! But now I need help figuring out how to get to the beach! Can you help me figure out where I should be stopping on MY WAY THERE?
923,4_030817,8/3/2017 17:41,1,3,1,user,statement,50,1,1,none,,,what is 1 * 60
924,4_030817,8/3/2017 17:41,1,3,1,nico,,,,,,1,no answer,Okay that makes sense.
925,4_030817,8/3/2017 17:41,1,3,1,user,statement,50,1,1,none,,,this is a multiplication problem
926,4_030817,8/3/2017 17:41,1,3,1,nico,,,,,,1,no answer,Cool.
927,4_030817,8/3/2017 17:42,1,3,1,user,statement,50,1,1,none,,,2.5 x 60
928,4_030817,8/3/2017 17:42,1,3,1,nico,,,,,,1,no answer,This is a hard problem. What do we do next?
929,4_030817,8/3/2017 17:42,1,3,1,user,statement,50,1,1,none,,,multiply
930,4_030817,8/3/2017 17:42,1,3,1,nico,,,,,,1,no answer,I'm actually not sure what you said. Try saying it again but differently?
931,4_030817,8/3/2017 17:42,1,3,1,user,statement,50,1,1,none,,,multiply 2 times 2.5 times 60
932,4_030817,8/3/2017 17:42,1,3,1,nico,,,,,,1,no answer,I may be a robot but I do try hard. Can you explain more?
933,4_030817,8/3/2017 17:43,1,3,1,user,statement,50,1,1,none,,,what's .5 times 2
934,4_030817,8/3/2017 17:43,1,3,1,nico,,,,,,1,no answer,Okay.
935,4_030817,8/3/2017 17:43,1,3,2,user,,50,0,1,step_1_2,,,
936,4_030817,8/3/2017 17:43,1,3,2,nico,,,,,,1,no answer,I'm really not sure what to do on STEP TWO OF THIS THIRD PROBLEM.
937,4_030817,8/3/2017 17:43,1,3,2,user,statement,50,1,1,none,,,it's a division problem
938,4_030817,8/3/2017 17:43,1,3,2,nico,,,,,,1,no answer,Okay that sounds good.
939,4_030817,8/3/2017 17:43,1,3,2,user,statement,50,1,1,none,,,300 divided by 60
940,4_030817,8/3/2017 17:43,1,3,2,nico,,,,,,1,no answer,I'm still learning ratios but you seem like a really cool tutor.
941,4_030817,8/3/2017 17:44,1,3,2,user,statement,50,1,1,none,,,300 divided into 60 parts
942,4_030817,8/3/2017 17:44,1,3,2,nico,,,,,,1,no answer,Oh okay. So is the answer five?
943,4_030817,8/3/2017 17:44,1,3,2,user,statement,50,1,1,none,,,yes
944,4_030817,8/3/2017 17:44,1,3,2,nico,,,,,,1,no answer,Great! I will put five in for the answer.
945,4_030817,8/3/2017 17:45,1,3,2,user,statement,50,1,1,none,,,300 divided by 60 is what
946,4_030817,8/3/2017 17:45,1,3,2,nico,,,,,,1,no answer,Okay that sounds good.
947,4_030817,8/3/2017 17:45,1,3,3,user,,50,0,1,step_2_3,,,
948,4_030817,8/3/2017 17:45,1,3,3,nico,,,,,,1,no answer,"So for STEP THREE OF THIS THIRD PROBLEM, I may be getting this but can you give me another hint?"
949,4_030817,8/3/2017 17:46,1,3,3,user,statement,50,1,1,none,,,it's a multiplication problem
950,4_030817,8/3/2017 17:46,1,3,3,nico,,,,,,1,no answer,Cool.
951,4_030817,8/3/2017 17:46,1,3,3,user,statement,50,1,1,none,,,7 times 60 equals what
952,4_030817,8/3/2017 17:46,1,3,3,nico,,,,,,1,no answer,
953,4_030817,8/3/2017 17:46,1,3,3,user,statement,50,1,1,none,,,760 times as what
954,4_030817,8/3/2017 17:46,1,3,3,nico,,,,,,1,no answer,So I'm a bit like an older person with hard hearing. Can you say that again?
955,4_030817,8/3/2017 17:46,1,3,3,user,statement,50,1,1,none,,,7 times 6 equals
956,4_030817,8/3/2017 17:46,1,3,3,nico,,,,,,1,no answer,What do we do with the seven?
957,4_030817,8/3/2017 17:46,1,3,3,user,statement,50,1,1,none,,,time is it by 6
958,4_030817,8/3/2017 17:46,1,3,3,nico,,,,,,1,no answer,Okay.
959,4_030817,8/3/2017 17:46,1,3,3,user,statement,50,1,1,none,,,times it by 60
960,4_030817,8/3/2017 17:46,1,3,3,nico,,,,,,1,no answer,I may be a robot but I do try hard. Can you explain more?
961,4_030817,8/3/2017 17:47,1,3,3,user,statement,50,1,1,none,,,7 x 60
962,4_030817,8/3/2017 17:47,1,3,3,nico,,,,,,1,no answer,What do we do with the seven?
963,4_030817,8/3/2017 17:47,1,3,3,user,statement,50,1,1,none,,,times it by 60
964,4_030817,8/3/2017 17:47,1,3,3,nico,,,,,,1,no answer,Oh okay. We MULTIPLY! Do we MULTIPLY sixty times seven?
965,4_030817,8/3/2017 17:47,1,3,3,user,statement,50,1,1,none,,,yes
966,4_030817,8/3/2017 17:47,1,3,3,nico,,,,,,1,no answer,So that's four hundred and twenty. Is four hundred and twenty the answer?
967,4_030817,8/3/2017 17:47,1,3,3,user,statement,50,1,1,none,,,yes
968,4_030817,8/3/2017 17:47,1,3,3,nico,,,,,,1,answering,I will put the answer is four hundred and twenty the answer.
969,4_030817,8/3/2017 17:47,1,3,2,user,,50,0,9,step_3_2,,,
970,4_030817,8/3/2017 17:47,1,3,2,nico,,,,,,1,no answer,Okay! BACK TO STEP TWO PROBLEM THREE.
971,4_030817,8/3/2017 17:47,1,3,2,user,statement,50,1,9,none,,,what was the answer for this one again
972,4_030817,8/3/2017 17:47,1,3,2,nico,,,,,,1,no answer,Is five the answer?
973,4_030817,8/3/2017 17:48,1,3,2,user,statement,50,1,9,none,,,yes
974,4_030817,8/3/2017 17:48,1,3,2,nico,,,,,,1,no answer,Cool.
975,4_030817,8/3/2017 17:48,1,3,1,user,,50,0,9,step_2_1,,,
976,4_030817,8/3/2017 17:48,1,3,1,nico,,,,,,1,no answer,Didn't we already do step one for problem THREE?
977,4_030817,8/3/2017 17:48,1,3,1,user,statement,50,1,9,none,,,2.5 x 60
978,4_030817,8/3/2017 17:48,1,3,1,nico,,,,,,1,no answer,Why are we here?
979,4_030817,8/3/2017 17:48,1,3,2,user,,50,0,9,step_1_2,,,
980,4_030817,8/3/2017 17:48,1,3,2,nico,,,,,,1,no answer,Didn't we already do step two for problem THREE?
981,4_030817,8/3/2017 17:48,1,3,3,user,,50,0,9,step_2_3,,,
982,4_030817,8/3/2017 17:48,1,3,3,nico,,,,,,1,no answer,"So for STEP THREE OF THIS THIRD PROBLEM, I may be getting this but can you give me another hint?"
983,4_030817,8/3/2017 18:10,1,1,0,user,,50,0,1,hello nico start,,,HELLO FIRST TIME
984,4_030817,8/3/2017 18:10,1,1,0,nico,,,,,,1,no answer,I will put the answer is four hundred and twenty the answer.
985,4_030817,8/3/2017 18:10,1,1,0,user,statement,50,1,1,none,,,when did put it down hello Nico
986,4_030817,8/3/2017 18:10,1,1,0,nico,,,,,,1,no answer,I'm still learning ratios but you seem like a really cool tutor.
987,4_030817,8/3/2017 18:10,1,1,0,user,,50,0,1,problem start,,,problem start
988,4_030817,8/3/2017 18:10,1,1,0,nico,,,,,,1,no answer,"I really want to go swimming with my friends, but I need to put some waterproof paint on first. I need help figuring out how much paint to put on my legs and torso. Can you give me a hint for how to figure out the first part, STEP ONE?"
989,4_030817,8/3/2017 18:11,1,1,2,user,,50,0,1,step_1_2,,,
990,4_030817,8/3/2017 18:11,1,1,2,nico,,,,,,1,no answer,I'm not sure what to do here on STEP TWO.
991,4_030817,8/3/2017 18:11,1,2,2,user,,50,0,1,problem_1_2,,,
992,4_030817,8/3/2017 18:11,1,2,2,nico,,,,,,1,no answer,So I think it is not enough to just go in up to my hips. Can you help me figure out what waterproof paint I need to cover my arms and head too? I'm looking at STEP ONE OF PROBLEM TWO and I'm not sure what to do.
993,4_030817,8/3/2017 18:11,1,2,1,user,,50,0,1,null,,,Triggered Speech 1
994,4_030817,8/3/2017 18:11,1,2,1,nico,,,,,,1,no answer,Why aren't you talking to me? Are you thinking?
995,4_030817,8/3/2017 18:12,1,2,2,user,,50,0,1,step_1_2,,,
996,4_030817,8/3/2017 18:12,1,2,2,nico,,,,,,1,no answer,I'm not sure what to do here on STEP TWO OF PROBLEM TWO.
997,4_030817,8/3/2017 18:12,1,2,2,user,,50,0,1,null,,,Triggered Speech 2
998,4_030817,8/3/2017 18:12,1,2,2,nico,,,,,,1,no answer,Why aren't you talking to me? I'm getting tired.
999,4_030817,8/3/2017 18:12,1,3,2,user,,50,0,1,problem_2_3,,,
1000,4_030817,8/3/2017 18:12,1,3,2,nico,,,,,,1,no answer,Thank you so much for helping me figure out how to make myself waterproof! But now I need help figuring out how to get to the beach! Can you help me figure out where I should be stopping on MY WAY THERE?
1001,4_030817,8/3/2017 18:12,1,3,2,user,,50,0,1,problem_2_3,,,
1002,4_030817,8/3/2017 18:12,1,3,2,nico,,,,,,1,no answer,Thank you so much for helping me figure out how to make myself waterproof! But now I need help figuring out how to get to the beach! Can you help me figure out where I should be stopping on MY WAY THERE?
1003,4_030817,8/3/2017 18:12,1,3,2,user,,50,0,1,problem_2_3,,,
1004,4_030817,8/3/2017 18:12,1,3,2,nico,,,,,,1,no answer,Thank you so much for helping me figure out how to make myself waterproof! But now I need help figuring out how to get to the beach! Can you help me figure out where I should be stopping on MY WAY THERE?
1005,4_030817,8/3/2017 18:13,1,3,1,user,statement,50,1,1,none,,,hey Nico so what's the answer
1006,4_030817,8/3/2017 18:13,1,3,1,nico,,,,,,1,no answer,Is one hundred and fifty the answer?
1007,4_030817,8/3/2017 18:13,1,3,1,user,,50,0,1,null,,,Triggered Speech 3
1008,4_030817,8/3/2017 18:13,1,3,1,nico,,,,,,1,no answer,"If you aren't going to talk to me, I think I'm going to go to sleep."
1009,4_030817,8/3/2017 18:13,1,3,1,user,statement,50,1,1,none,,,yep 150 is the answer
1010,4_030817,8/3/2017 18:13,1,3,1,nico,,,,,,1,no answer,Is one hundred and fifty the answer?
1011,4_030817,8/3/2017 18:13,1,3,1,user,statement,50,1,1,none,,,yes it is I was quite rude
1012,4_030817,8/3/2017 18:13,1,3,1,nico,,,,,,1,answering,I will put the answer is one hundred and fifty .
1013,4_030817,8/3/2017 18:13,1,3,2,user,,50,0,33,step_1_2,,,
1014,4_030817,8/3/2017 18:13,1,3,2,nico,,,,,,1,no answer,I'm not sure what to do here on STEP TWO OF THIS THIRD PROBLEM.
1015,4_030817,8/3/2017 18:13,1,3,2,user,statement,50,1,33,none,,,Nico what's the answer for the step
1016,4_030817,8/3/2017 18:13,1,3,2,nico,,,,,,1,no answer,Is five the answer?
1017,4_030817,8/3/2017 18:14,1,3,2,user,statement,50,1,33,none,,,yes
1018,4_030817,8/3/2017 18:14,1,3,2,nico,,,,,,1,no answer,I'm sorry. I am trying. What do we do?
1019,4_030817,8/3/2017 18:14,1,3,2,user,statement,50,1,33,none,,,yes the answer is 5
1020,4_030817,8/3/2017 18:14,1,3,2,nico,,,,,,1,no answer,Is five the answer?
1021,4_030817,8/3/2017 18:14,1,3,2,user,statement,50,1,33,none,,,yes
1022,4_030817,8/3/2017 18:14,1,3,2,nico,,,,,,1,no answer,So I'm actually not sure what you mean.
1023,4_030817,8/3/2017 18:14,1,3,2,user,statement,50,1,33,none,,,put 5 in for the answer
1024,4_030817,8/3/2017 18:14,1,3,2,nico,,,,,,1,no answer,Is five the answer?
1025,4_030817,8/3/2017 18:14,1,3,2,user,statement,50,1,33,none,,,yes it is put it in
1026,4_030817,8/3/2017 18:14,1,3,2,nico,,,,,,1,no answer,So I'm actually not sure what you mean.
1027,4_030817,8/3/2017 18:14,1,3,3,user,,50,0,33,step_2_3,,,
1028,4_030817,8/3/2017 18:14,1,3,3,nico,,,,,,1,no answer,Wow we're on STEP THREE OF THIS THIRD PROBLEM. How do we do this one?
1029,4_030817,8/3/2017 18:15,1,3,3,user,statement,50,1,33,none,,,how is your day do you like cats do you like dogs
1030,4_030817,8/3/2017 18:15,1,3,3,nico,,,,,,1,no answer,Okay that makes sense.
1031,4_030817,8/3/2017 18:15,1,3,3,user,statement,50,1,33,none,,,Nico what's your favorite color
1032,4_030817,8/3/2017 18:15,1,3,3,nico,,,,,,1,no answer,So I'm actually not sure what you mean.
1033,4_030817,8/3/2017 18:16,1,3,3,user,statement,50,1,33,none,,,Nikka what's your favorite color
1034,4_030817,8/3/2017 18:16,1,3,3,nico,,,,,,1,no answer,Figuring out the solutions to these problems is challenging for me but you're really helpful.
1035,4_030817,8/3/2017 18:16,1,3,3,user,statement,50,1,33,none,,,what's your favorite animal is it a cat is it a dog is it a bird is it a plane
1036,4_030817,8/3/2017 18:16,1,3,3,nico,,,,,,1,no answer,So I'm a bit like an older person with hard hearing. Can you say that again?
1037,5_080817,8/8/2017 18:42,1,1,0,user,,50,0,1,hello nico start,,,HELLO FIRST TIME
1038,5_080817,8/8/2017 18:42,1,1,0,nico,,,,,,1,no answer,Hi! My name is Nico. What is your name?
1039,5_080817,8/8/2017 18:42,1,1,0,user,statement,50,1,1,none,,,Oscar
1040,5_080817,8/8/2017 18:42,1,1,0,nico,,,,,,1,no answer,Nice to meet you! Are you ready to get started?
1041,5_080817,8/8/2017 18:43,1,1,0,user,,50,0,1,problem start,,,problem start
1042,5_080817,8/8/2017 18:43,1,1,0,nico,,,,,,1,no answer,Oh okay! Press the start teaching button and we can get started!
1043,5_080817,8/8/2017 18:44,1,1,1,user,,50,0,1,null,,,Triggered Speech 1
1044,5_080817,8/8/2017 18:44,1,1,1,nico,,,,,,1,no answer,Why aren't you talking to me? Are you thinking?
1045,5_080817,8/8/2017 18:44,1,1,1,user,statement,50,1,1,none,,,so right now we're going to be finding the surface area of your legs
1046,5_080817,8/8/2017 18:44,1,1,1,nico,,,,,,1,no answer,That's very interesting. Can you explain that more?
1047,5_080817,8/8/2017 18:45,1,1,1,user,,50,0,1,null,,,Triggered Speech 1
1048,5_080817,8/8/2017 18:45,1,1,1,nico,,,,,,1,no answer,Why aren't you talking to me? Are you thinking?
1049,5_080817,8/8/2017 18:45,1,1,1,user,statement,50,1,1,none,,,image of so we're going to be finding the surface area to cover up the volume of paint with waterproof case you can go swimming and we need to find out how much volume of pain we need to cover up the surface area with a likes
1050,5_080817,8/8/2017 18:45,1,1,1,nico,,,,,,1,no answer,I tend to meander a bit. Can you repeat that?
1051,5_080817,8/8/2017 18:46,1,1,1,user,statement,50,1,1,none,,,we are going to be finding the surface area of your legs since we already know that we're going to find the volume of paint we need to cover up your legs which are 12 inches
1052,5_080817,8/8/2017 18:46,1,1,1,nico,,,,,,1,no answer,That sounds good. Then what do we do?
1053,5_080817,8/8/2017 18:46,1,1,1,user,statement,50,1,1,none,,,so right now we're going to find out since we covered up your feet which were 6 surface area on which surface area was square inches recovered up volume of paint was 2 fluid ounces
1054,5_080817,8/8/2017 18:46,1,1,1,nico,,,,,,1,no answer,So I'm actually not sure what you mean. Can you tell me again?
1055,5_080817,8/8/2017 18:47,1,1,1,user,statement,50,1,1,none,,,so the volume of paint we used to cover up the the surface area of your feet was 2 fluid ounces and the surface area of your feet or 6 in square inches
1056,5_080817,8/8/2017 18:47,1,1,1,nico,,,,,,1,no answer,I'm actually not sure what you said. Try saying it again but differently?
1057,5_080817,8/8/2017 18:47,1,1,1,user,statement,50,1,1,none,,,solder me finding out the fluid the fluid ounces of the paint which we covered up the 6 squared inches of your feet now we're going to do is multiply 6 * 2 + 2 * what Nico
1058,5_080817,8/8/2017 18:47,1,1,1,nico,,,,,,1,no answer,So I'm actually not sure what you mean. Can you tell me again?
1059,5_080817,8/8/2017 18:48,1,1,1,user,statement,50,1,1,none,,,so we're going to be finding the volume of paint which is fluid ounces we used to to cover up your feet which was 6 squared inches and your legs are 12 square inches so where the volume of paint we're going to be using since 6 inches were doubled with your legs
1060,5_080817,8/8/2017 18:48,1,1,1,nico,,,,,,1,no answer,That sounds good. Then what do we do?
1061,5_080817,8/8/2017 18:48,1,1,1,user,statement,50,1,1,none,,,we need to double up the surface area of your square inches off your feet which were six inches when you had double that up
1062,5_080817,8/8/2017 18:48,1,1,1,nico,,,,,,1,no answer,Figuring out the solutions to these problems is challenging for me but you're really helpful.
1063,5_080817,8/8/2017 18:48,1,1,2,user,,50,0,1,step_1_2,,,
1064,5_080817,8/8/2017 18:48,1,1,2,nico,,,,,,1,no answer,I'm not sure what to do here on STEP TWO.
1065,5_080817,8/8/2017 18:49,1,1,2,user,statement,50,1,1,none,,,since your surface area of was on your legs worth 12 in square or Square
1066,5_080817,8/8/2017 18:49,1,1,2,nico,,,,,,1,no answer,I'm actually not sure what you said. Try saying it again but differently?
1067,5_080817,8/8/2017 18:49,1,1,2,user,statement,50,1,1,none,,,so since your legs were 12 square inches
1068,5_080817,8/8/2017 18:49,1,1,2,nico,,,,,,1,no answer,Figuring out the solutions to these problems is challenging for me but you're really helpful.
1069,5_080817,8/8/2017 18:50,1,1,2,user,statement,50,1,1,none,,,so since your surface area of where 12 of your legs were 12 square inches and the volume of paint will use to paint yourself or six fluid ounces how much do you think the surface area on squared inches will be since we doubled up the 4 fluid ounces on your legs how much you think that how much do you think it will be doubled up at 12 square inches
1070,5_080817,8/8/2017 18:50,1,1,2,nico,,,,,,1,no answer,There is a six in this step two. What do we do with the number six here?
1071,5_080817,8/8/2017 18:50,1,1,2,user,statement,50,1,1,none,,,Club thing is we're going to x 3 since since since to 2 times 3 equals 6 then 12 with double that up and we'll reach
1072,5_080817,8/8/2017 18:50,1,1,2,nico,,,,,,1,no answer,Do we divide by TWO?
1073,5_080817,8/8/2017 18:50,1,1,2,user,statement,50,1,1,none,,,no
1074,5_080817,8/8/2017 18:50,1,1,2,nico,,,,,,1,no answer,Okay. I'm going to divide the six by two to get three. So that's what we do with the two and then what do we do?
